brand,model,price,gender,url,image_position,image_id,prompt
marsèll,silver arsella sandals,805,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M231005_1.jpg",1,13615187606071162099,These are shoes for men from brand marsèll model silver arsella sandals. Item price is 805 dollars.
marsèll,white arsella sandals,805,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M231006_1.jpg",1,14800048282094315506,These are shoes for men from brand marsèll model white arsella sandals. Item price is 805 dollars.
marsèll,black arsella sandals,805,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M231007_1.jpg",1,5880279710740647318,These are shoes for men from brand marsèll model black arsella sandals. Item price is 805 dollars.
marsèll,black guardella loafers,925,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M231012_1.jpg",1,14245810397996133008,These are shoes for men from brand marsèll model black guardella loafers. Item price is 925 dollars.
marsèll,orange accom loafers,1295,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M231019_1.jpg",1,2658979897253451098,These are shoes for men from brand marsèll model orange accom loafers. Item price is 1295 dollars.
marsèll,gray sabot loafers,1295,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M231018_1.jpg",1,13555833705343588380,These are shoes for men from brand marsèll model gray sabot loafers. Item price is 1295 dollars.
marsèll,black sabot loafers,1295,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M231017_1.jpg",1,1036114040465607019,These are shoes for men from brand marsèll model black sabot loafers. Item price is 1295 dollars.
marsèll,black spatola loafers,990,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M231025_1.jpg",1,544235175746389432,These are shoes for men from brand marsèll model black spatola loafers. Item price is 990 dollars.
marsèll,black intagliata slippers,990,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M231023_1.jpg",1,11877603433410305036,These are shoes for men from brand marsèll model black intagliata slippers. Item price is 990 dollars.
marsèll,black strasacco desert boots,850,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M225008_1.jpg",1,10261825171804414483,These are shoes for men from brand marsèll model black strasacco desert boots. Item price is 850 dollars.
marsèll,taupe strasacco desert boots,850,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M225005_1.jpg",1,6920512111285225693,These are shoes for men from brand marsèll model taupe strasacco desert boots. Item price is 850 dollars.
toga virilis,black leather derbys,835,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241688M231030_1.jpg",1,13783593706731058529,These are shoes for men from brand toga virilis model black leather derbys. Item price is 835 dollars.
eckhaus latta,gray frame sandals,675,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241830M231006_1.jpg",1,11853482972666817216,These are shoes for men from brand eckhaus latta model gray frame sandals. Item price is 675 dollars.
eckhaus latta,black zoe clogs,630,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241830M231000_1.jpg",1,14700261975116106523,These are shoes for men from brand eckhaus latta model black zoe clogs. Item price is 630 dollars.
eckhaus latta,brown zoe clogs,715,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241830M231001_1.jpg",1,2539722586625029412,These are shoes for men from brand eckhaus latta model brown zoe clogs. Item price is 715 dollars.
eckhaus latta,gray wood clogs,640,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241830M231002_1.jpg",1,4155185178363948365,These are shoes for men from brand eckhaus latta model gray wood clogs. Item price is 640 dollars.
eckhaus latta,brown wood clogs,640,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241830M231003_1.jpg",1,6281577419004239150,These are shoes for men from brand eckhaus latta model brown wood clogs. Item price is 640 dollars.
eckhaus latta,brown latta loafers,675,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241830M231004_1.jpg",1,12925067079137018184,These are shoes for men from brand eckhaus latta model brown latta loafers. Item price is 675 dollars.
eckhaus latta,copper latta loafers,675,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241830M231005_1.jpg",1,2316652489547019118,These are shoes for men from brand eckhaus latta model copper latta loafers. Item price is 675 dollars.
gmbh,black sinan loafers,765,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241979M231005_1.jpg",1,347001001206894882,These are shoes for men from brand gmbh model black sinan loafers. Item price is 765 dollars.
gmbh,black hawi sandals,580,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241979M234000_1.jpg",1,17399861153057585804,These are shoes for men from brand gmbh model black hawi sandals. Item price is 580 dollars.
marsèll,black intagliata chelsea boots,1065,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M223003_1.jpg",1,809550212162720636,These are shoes for men from brand marsèll model black intagliata chelsea boots. Item price is 1065 dollars.
marsèll,white cassapana boots,1110,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M236001_1.jpg",1,11271958012800556123,These are shoes for men from brand marsèll model white cassapana boots. Item price is 1110 dollars.
marsèll,brown zucca media chelsea boots,1145,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M223000_1.jpg",1,7893705924579641824,These are shoes for men from brand marsèll model brown zucca media chelsea boots. Item price is 1145 dollars.
marsèll,black zucca zeppa boots,1145,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M225019_1.jpg",1,4425591378666860558,These are shoes for men from brand marsèll model black zucca zeppa boots. Item price is 1145 dollars.
marsèll,brown zucca media boots,1145,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M225018_1.jpg",1,17035917084765644486,These are shoes for men from brand marsèll model brown zucca media boots. Item price is 1145 dollars.
marsèll,taupe cassello boots,1295,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M228003_1.jpg",1,1468815615078430743,These are shoes for men from brand marsèll model taupe cassello boots. Item price is 1295 dollars.
marsèll,black cassello boots,1295,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M228000_1.jpg",1,3519828625090245774,These are shoes for men from brand marsèll model black cassello boots. Item price is 1295 dollars.
marsèll,black cassello boots,1295,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M228001_1.jpg",1,16037644677416864272,These are shoes for men from brand marsèll model black cassello boots. Item price is 1295 dollars.
marsèll,brown cassello boots,1295,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M228002_1.jpg",1,9712845556287080386,These are shoes for men from brand marsèll model brown cassello boots. Item price is 1295 dollars.
dolce&gabbana,beige canvas portofino vintage sneakers,835,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237039_1.jpg",1,14735407363589156662,These are shoes for men from brand dolce&gabbana model beige canvas portofino vintage sneakers. Item price is 835 dollars.
dolce&gabbana,beige & black mixed-material airmaster sneakers,1065,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237048_1.jpg",1,9680075691159786263,These are shoes for men from brand dolce&gabbana model beige & black mixed-material airmaster sneakers. Item price is 1065 dollars.
dolce&gabbana,gray mixed-material airmaster sneakers,1065,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237049_1.jpg",1,7415573023396938427,These are shoes for men from brand dolce&gabbana model gray mixed-material airmaster sneakers. Item price is 1065 dollars.
dolce&gabbana,white & silver mixed-material airmaster sneakers,1120,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237050_1.jpg",1,8327860215042903397,These are shoes for men from brand dolce&gabbana model white & silver mixed-material airmaster sneakers. Item price is 1120 dollars.
dolce&gabbana,gray & black new roma sneakers,1155,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237040_1.jpg",1,17513002287613928979,These are shoes for men from brand dolce&gabbana model gray & black new roma sneakers. Item price is 1155 dollars.
our legacy,beige michaelis boots,855,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241803M228004_1.jpg",1,11772483576482340799,These are shoes for men from brand our legacy model beige michaelis boots. Item price is 855 dollars.
our legacy,brown camion boots,840,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241803M228006_1.jpg",1,3679526698374760073,These are shoes for men from brand our legacy model brown camion boots. Item price is 840 dollars.
our legacy,blue camion boots,840,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241803M228005_1.jpg",1,14063597075023838966,These are shoes for men from brand our legacy model blue camion boots. Item price is 840 dollars.
jil sander,black leather chelsea boots,1725,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241249M223005_1.jpg",1,14684850579250955959,These are shoes for men from brand jil sander model black leather chelsea boots. Item price is 1725 dollars.
ps by paul smith,brown cedric leather boots,430,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241422M223000_1.jpg",1,3145930238644876113,These are shoes for men from brand ps by paul smith model brown cedric leather boots. Item price is 430 dollars.
ps by paul smith,black leather cedric boots,430,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241422M223001_1.jpg",1,15031731790069151639,These are shoes for men from brand ps by paul smith model black leather cedric boots. Item price is 430 dollars.
vetements,black new rock edition combat boots,1855,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241669M255001_1.jpg",1,9759085725695986497,These are shoes for men from brand vetements model black new rock edition combat boots. Item price is 1855 dollars.
vetements,black new rock edition destroyer boots,1990,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241669M255003_1.jpg",1,10537402378468743519,These are shoes for men from brand vetements model black new rock edition destroyer boots. Item price is 1990 dollars.
acne studios,black leather derbys,1160,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241129M225001_1.jpg",1,6529649573832453747,These are shoes for men from brand acne studios model black leather derbys. Item price is 1160 dollars.
our legacy,black trampler derbys,825,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241803M225001_1.jpg",1,8360197241467240853,These are shoes for men from brand our legacy model black trampler derbys. Item price is 825 dollars.
our legacy,black & brown tassel loafer,845,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241803M231002_1.jpg",1,11966731161572089799,These are shoes for men from brand our legacy model black & brown tassel loafer. Item price is 845 dollars.
ps by paul smith,tan maltby oxfords,445,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241422M225003_1.jpg",1,16478013560551016865,These are shoes for men from brand ps by paul smith model tan maltby oxfords. Item price is 445 dollars.
vetements,black new rock edition blade loafers,1640,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241669M231000_1.jpg",1,2822096296186959477,These are shoes for men from brand vetements model black new rock edition blade loafers. Item price is 1640 dollars.
dolce&gabbana,brown calfskin driver loafers,1295,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M231005_1.jpg",1,8386320488602487047,These are shoes for men from brand dolce&gabbana model brown calfskin driver loafers. Item price is 1295 dollars.
dolce&gabbana,black calfskin driver loafers,1030,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M231008_1.jpg",1,17746156967904539866,These are shoes for men from brand dolce&gabbana model black calfskin driver loafers. Item price is 1030 dollars.
dolce&gabbana,brown deerskin driver loafers,1030,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M231017_1.jpg",1,8390646004251441880,These are shoes for men from brand dolce&gabbana model brown deerskin driver loafers. Item price is 1030 dollars.
our legacy,blue camion mules,630,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241803M231003_1.jpg",1,13561386974756725335,These are shoes for men from brand our legacy model blue camion mules. Item price is 630 dollars.
our legacy,burgundy camion mules,660,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241803M231004_1.jpg",1,9258033567703465296,These are shoes for men from brand our legacy model burgundy camion mules. Item price is 660 dollars.
